total_transactions,unique_assets,unique_actions,total_volume,avg_transaction_size,account_age_days,transactions_per_day,repayment_ratio,borrow_count,repay_count,frequency_consistency,avg_days_between_transactions,total_deposits,total_borrows,utilization_ratio,healthy_utilization_score,deposit_count,deposit_to_borrow_ratio,asset_diversity_score,action_diversity_score,hour_pattern_consistency,day_variety_score,weekend_activity_ratio,liquidation_count,liquidation_volume,was_liquidated,recent_activity_ratio,risk_score,amount_variability,round_number_ratio,transaction_regularity,bot_like_score,wallet,reliability_score,utilization_score,longevity_score,diversity_score,liquidation_risk_score,bot_behavior_score,volume_consistency_score,credit_score,score_category
4,2,2,198434.490402,49608.6226005,1,4.0,0.0,0,0,0.0,0.0016782407407407408,49607.599235,0.0,0.0,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,4.060643969058876e-05,0.0,0.377130265382864,0.0,0x01cc1a92aafe7e49a0f18c3fafd3684ea829d9a4,0.2999832175925926,1.0,0.32164383561643844,0.46,1.0,1.0,0.40008121287938125,639.246440384583,Fair (Elevated Risk)
1,1,1,3000000000000.0,3000000000000.0,1,1.0,0.0,0,0,0.0,0.0,3000000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x01cc4ec22fd137f9a33f188fcf3078b5755368b5,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,72900.648248,72900.648248,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x01cc647103f4ce8a8f7985df8101d24aab029bf3,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,1.190006,1.190006,1,1.0,0.0,0,0,0.0,0.0,1.190006,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x01cd8b637e1e131827260aaf777a587b4aed1c54,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,1,6532407440.283571,3266203720.1417856,38,0.05263157894736842,0.0,0,0,1.0,37.32761574074074,0.0,0.0,0.0,1.0,0,0.0,0.5,0.2,-0.0017346066809422744,0.2857142857142857,0.0,0,0,0,0.5,0.0,0.7899543431253768,0.0,0.0,0.0,0x01cdcc99a4f9a68be18504750b219caa881841eb,0.3,1.0,0.066676279740447,0.38,1.0,1.0,0.02009131374924633,574.0060076485294,Poor (High Risk)
23,5,4,543094686734076.9,23612812466698.996,8,2.875,0.35295579902035407,6,3,0.046249072473303454,0.32587962962962963,280000000000092.6,170000000000150.0,0.607142857143192,1.0,6,1.0,0.21739130434782608,0.8,0.3823833119982918,0.7142857142857143,0.391304347826087,0,0,0,1.0,0.0,1.0,0.4782608695652174,0.0,0.0,0x01ce064bf433bb179791260c080630fe63684eac,0.45179824505383637,1.0,0.24315068493150682,0.45043478260869574,1.0,1.0,0.0,644.4656422640546,Fair (Elevated Risk)
1,1,1,1.139946,1.139946,1,1.0,0.0,0,0,0.0,0.0,1.139946,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x01ce5973ebf4f7043d61cb48a7e25501afbafad7,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
4,1,1,6551016625.798305,1637754156.4495761,1,4.0,0.0,0,0,0.2928932188134524,0.26037422839120367,6551016625.798305,0.0,0.0,1.0,4,4.0,0.25,0.2,0.6061820311456161,0.2857142857142857,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x01ce6e8e667d8a40d05cfdfac97194198069fdd8,0.38526422336012367,1.0,0.32164383561643844,0.23,1.0,1.0,0.0,617.5626311824967,Fair (Elevated Risk)
100,7,4,3816074687752752.5,38160746877527.52,78,1.2820512820512822,0.9101696661698785,17,13,0.09020148750762769,0.7877767255787037,1827033749207731.0,467000000001103.0,0.2556055684267526,1.0,43,2.5294117647058822,0.07,0.8,0.40942684158241505,0.8571428571428571,0.25,0,0,0,0.33,0.0,1.0,0.6,0.0,0.0,0x01cf15d50e91ea8731572a07afbf782233339ad7,0.6832505454644526,1.0,0.23078328064629436,0.36200000000000004,1.0,1.0,0.0,691.6301284630573,Fair (Elevated Risk)
5,3,4,113493769296513.33,22698753859302.664,20,0.25,1.0040703336784,1,1,0.717157287525381,4.951675347222222,113493769296176.56,117.376372,1.0342098313229098e-12,1.0,2,2.0,0.6,0.8,0.7717822677061807,0.2857142857142857,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x01cf5fff6ee551a7d3fdbb32c6a8ad9ef31c4829,0.8656304327853921,1.0,0.052876712328767124,0.68,1.0,1.0,0.0,742.3391150456631,Good (Moderate Risk)
33,2,4,1231805.947472,37327.45295369697,73,0.4520547945205479,0.8854752689422625,4,2,0.04099385000624045,2.276617115162037,256051.49568200004,408066.053405,1.5936874429032533,0.0,26,6.5,0.06060606060606061,0.8,0.5004210527062569,1.0,0.12121212121212122,0,0,0,0.15151515151515152,0.0,1.0,0.12121212121212122,0.0,0.0,0x01cf7991cf4d37a762bffa9d74bd9b46d124d371,0.6437220914271568,0.0,0.15616438356164383,0.35636363636363644,1.0,1.0,0.0,469.9915440273994,Very Poor (Very High Risk)
1,1,1,2.0,2.0,1,1.0,0.0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x01d04f947cf6e5e4ffb9d76b40ed83daafa76e5a,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,1,1.034514,0.517257,6,0.3333333333333333,0.0,0,0,1.0,5.583888888888889,1.034514,0.0,0.0,1.0,2,2.0,0.5,0.2,0.4107443490112104,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.730151391185417,0.0,0.0,0.0,0x01d05838b47fe9608cf58d9688e9b5b46816ae91,0.5441611111111111,1.0,0.0365296803652968,0.38,1.0,1.0,0.13969721762916587,636.5045907140307,Fair (Elevated Risk)
2,1,1,12351796632.338669,6175898316.169334,2,1.0,0.0,0,0,1.0,1.5494560185185184,12351796632.338669,0.0,0.0,1.0,2,2.0,0.5,0.2,0.35181878391233146,0.2857142857142857,0.5,0,0,0,1.0,0.0,0.04178663325241179,0.0,0.0,0.0,0x01d176f95b77ca6dcbadda21f6b8c7bf8ec3c3ee,0.5845054398148148,1.0,0.08328767123287673,0.38,1.0,1.0,0.4835732665048236,670.7981739638764,Fair (Elevated Risk)
19,4,4,1038729778148612.2,54669988323611.17,63,0.30158730158730157,0.0002702664005577182,5,3,0.37208666076584984,3.4640702160416663,502542585928671.25,333090000000000.0,0.6628094997849145,1.0,6,1.2,0.21052631578947367,0.8,0.4890732597982844,0.8571428571428571,0.3157894736842105,0,0,0,0.9473684210526315,0.0,1.0,0.42105263157894735,0.0,0.0,0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,0.37709340262956137,1.0,0.12768862796260058,0.4463157894736842,1.0,1.0,0.0,608.0582237991489,Fair (Elevated Risk)
1,1,1,1500000000000.0,1500000000000.0,1,1.0,0.0,0,0,0.0,0.0,1500000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x01d2e7a456071dff8dbc273c1f6812d3c5f6ac10,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
4,2,2,186768866154.96463,46692216538.74116,1,4.0,0.0,2,0,0.0,0.001851851851851852,186768865822.9228,332.041791,1.7778219594416328e-09,1.0,2,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.9375,0.5625,0x01d2f11ad6668e28ce07da387d08bedd57f4a85a,0.29998148148148146,1.0,0.32164383561643844,0.46,1.0,0.4375,0.0,562.991945712836,Poor (High Risk)
1,1,1,1.442072,1.442072,1,1.0,0.0,0,0,0.0,0.0,1.442072,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x01d36303366ee9e94c3cfed0c9dd41857d6f644d,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
4,2,4,8800000000000000.0,2200000000000000.0,1,4.0,1.0,1,1,0.0,0.05162037037037037,4000000000000000.0,400000000000000.0,0.1,1.0,1,1.0,0.5,0.8,0.8075499102701248,0.14285714285714285,1.0,0,0,0,1.0,0.0,0.9447549859466604,1.0,0.0,0.0,0x01d37cdae14bc9e2e10b6a71a0c72998f44e225c,0.6994837962962963,1.0,0.32164383561643844,0.6200000000000001,1.0,1.0,0.0,735.1175244165398,Good (Moderate Risk)
21,4,4,43500000000225.08,2071428571439.2896,26,0.8076923076923077,0.048967874125874125,7,1,0.062282191254480646,1.2581938657407408,43500000000147.94,71.5,1.6436781609139503e-12,1.0,11,1.5714285714285714,0.19047619047619047,0.8,0.5201135495859408,0.8571428571428571,0.14285714285714285,0,0,0,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0x01d3c79e4d3b314e43afa00e111dc07e2073e349,0.32568986836928643,1.0,0.10735511064278187,0.43428571428571433,1.0,1.0,0.0,590.9543051173102,Poor (High Risk)
64,3,4,6.514110902158454e+16,1017829828462258.5,20,3.2,1.005055186292647,13,8,0.19916591776278192,0.30247556583333335,1.6352352216109116e+16,1.3164517110421558e+16,0.8050534220668791,0.9747328896656046,32,2.4615384615384617,0.046875,0.8,0.6594793545690267,1.0,0.125,0,0,0,1.0,0.0,1.0,0.578125,0.0,0.0,0x01d43fcfb3a9e93be5344d1011162d548db936c3,0.7567250196705013,0.9747328896656046,0.2888767123287671,0.3481250000000001,1.0,1.0,0.0,712.2718397000614,Good (Moderate Risk)
72,3,1,260000000.00045997,3611111.1111174994,23,3.130434782608696,0.0,0,0,0.6627544397605292,0.31260693791666666,260000000.00045997,0.0,0.0,1.0,72,72.0,0.041666666666666664,0.2,0.4570933297682189,1.0,0.4027777777777778,0,0,0,1.0,0.0,1.0,0.3611111111111111,0.0,0.0,0x01d48c3d1feaecce1256f98f80162103d588e830,0.4957002625489921,1.0,0.28824300178677786,0.10500000000000001,1.0,1.0,0.0,627.6615159052648,Fair (Elevated Risk)
2,1,1,7798195607.575624,3899097803.787812,9,0.2222222222222222,0.0,0,0,1.0,8.766655092592593,7798195607.575624,0.0,0.0,1.0,2,2.0,0.5,0.2,0.7053721745056052,0.2857142857142857,0.5,0,0,0,1.0,0.0,0.01684174556494507,0.0,0.0,0.0,0x01d4bd1ce999e641430deed48f715c2113da3187,0.5123334490740741,1.0,0.03257229832572298,0.38,1.0,1.0,0.43368349112989013,642.6533815738716,Fair (Elevated Risk)
12,3,4,95866259307.69115,7988854942.307595,6,2.0,0.999905016923077,2,2,0.3385621722338523,0.5407333754166667,95866258003.87752,650.0,6.780279250846626e-09,1.0,4,2.0,0.25,0.8,0.9304294075052731,0.42857142857142855,0.5,0,0,0,1.0,0.0,1.0,0.25,0.0,0.0,0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,0.7961233246852198,1.0,0.16986301369863016,0.4700000000000001,1.0,1.0,0.0,721.5102832260995,Good (Moderate Risk)
28,1,4,1236589897114470.5,44163924896945.375,1,28.0,1.0000020639834806,7,6,0.0,0.0008766289351851852,359147201481035.9,259147201481035.84,0.72156263619033,1.0,8,1.1428571428571428,0.03571428571428571,0.8,0.9576771249847191,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.5775908985653501,0.42857142857142855,0.0,0.0,0x01d56c115f9afd657dd4eeb9ece38d6cf73975d6,0.6999912337106482,1.0,0.4016438356164384,0.34142857142857147,1.0,1.0,0.44481820286929985,741.6281510564498,Good (Moderate Risk)
2,1,1,7744787369.270278,3872393684.635139,5,0.4,0.0,0,0,1.0,4.373483796296297,7744787369.270278,0.0,0.0,1.0,2,2.0,0.5,0.2,0.4696699141100894,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.09471135908199302,0.0,0.0,0.0,0x01d5c613f8bd10e5e312a34a60fbdeae0add19e3,0.556265162037037,1.0,0.04021917808219178,0.38,1.0,1.0,0.5894227181639861,662.5703031297874,Fair (Elevated Risk)
57,3,4,5.708015471334097e+16,1001406223041069.6,51,1.1176470588235294,3.99519591835721e-13,17,7,0.27801843731869413,0.900601645162037,4.884800000000148e+16,8232154713334734.0,0.16852593173383731,1.0,30,1.7647058823529411,0.05263157894736842,0.8,0.48107806872301684,1.0,0.3508771929824561,0,0,0,0.49122807017543857,0.0,1.0,0.7192982456140351,0.0,0.0,0x01d616e83175a410b31253ffa1f78ccb3884fddd,0.3743995147441477,1.0,0.17324738114423854,0.3515789473684211,1.0,1.0,0.0,604.7448805945148,Fair (Elevated Risk)
3,2,1,4400000000000.0,1466666666666.6667,3,1.0,0.0,0,0,1.0,1.403912037037037,4400000000000.0,0.0,0.0,1.0,3,3.0,0.6666666666666666,0.2,0.7902823767980347,0.42857142857142855,0.3333333333333333,0,0,0,1.0,0.0,0.07872958216222169,1.0,0.47247681871809055,0.0,0x01d659a033bcfb4241fdfbfb95932a4e218805a3,0.5859608796296296,1.0,0.08493150684931508,0.48,1.0,1.0,0.5574591643244434,685.1029041510268,Fair (Elevated Risk)
1,1,1,94800000000.0,94800000000.0,1,1.0,0.0,0,0,0.0,0.0,94800000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x01d6b75a2b5048b5e528550e84e74ce08df912a4,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,1,23098108185.40294,11549054092.70147,5,0.4,0.0,0,0,1.0,4.7100231481481485,23098108185.40294,0.0,0.0,1.0,2,2.0,0.5,0.2,0.5875210443078474,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.6508398483365795,0.0,0.0,0.0,0x01d754f2a403bf165aa04aff1940176581263ba3,0.5528997685185184,1.0,0.04021917808219178,0.38,1.0,1.0,0.298320303326841,647.1738340083004,Fair (Elevated Risk)
2,1,2,18718.000153,9359.0000765,1,2.0,0.0,0,0,0.0,0.00020833333333333335,9359.0,0.0,0.0,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.155971121362893e-08,0.5,0.0,0.0,0x01d77b358a5e2b12d60e7bfec4cff8ad54b63fd7,0.29999791666666664,1.0,0.16164383561643839,0.46,1.0,1.0,0.4000000231194224,615.2460556651035,Fair (Elevated Risk)
4,2,2,1830000019048.0002,457500004762.00006,30,0.13333333333333333,0.0,0,0,0.5669872981077807,9.78822530863426,1830000009524.0,0.0,0.0,1.0,3,3.0,0.5,0.4,0.5316745749975731,0.42857142857142855,0.0,0,0,0,1.0,0.0,1.0,0.75,0.0,0.0,0x01d7fe53ca0c7558c7a410ef969677a7e9ec53a7,0.3722139363459916,1.0,0.05998173515981735,0.46,1.0,1.0,0.0,598.0507443604705,Poor (High Risk)
2,1,2,347155929419972.6,173577964709986.3,1,2.0,0.0,0,0,0.0,0.0009953703703703704,173577958303355.97,0.0,0.0,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,5.219754453554829e-08,0.0,0.0,0.0,0x01d8390b924427ace5dd259f5d0541ab9585a3e8,0.2999900462962963,1.0,0.16164383561643839,0.46,1.0,1.0,0.40000010439508904,615.2440921362943,Fair (Elevated Risk)
4,2,4,9802000000000000.0,2450500000000000.0,1,4.0,1.0,1,1,0.0,0.0007484567824074075,4900000000000000.0,1000000000000.0,0.00020408163265306123,1.0,1,1.0,0.5,0.8,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.4096643999084367,0.0,0x01d83a95e445a001194ab79a4d7cda5acfcf6dc1,0.699992515432176,1.0,0.32164383561643844,0.6200000000000001,1.0,1.0,0.0,735.2447042005097,Good (Moderate Risk)
1,1,1,8.808103,8.808103,1,1.0,0.0,0,0,0.0,0.0,8.808103,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x01d852b6949f38b027571b5baa713da88e5b4db3,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
3,1,2,603.14426,201.04808666666668,46,0.06521739130434782,0.0,0,0,1.0,22.6275,300.92902300000003,0.0,0.0,1.0,2,2.0,0.3333333333333333,0.4,0.5805647535960694,0.42857142857142855,0.3333333333333333,0,0,0,0.6666666666666666,0.0,0.43578904451721023,0.3333333333333333,0.5138668005979091,0.0,0x01d91f7c1cbd33ac7d40842569789cc043890712,0.373725,1.0,0.08083382966051221,0.36,1.0,1.0,0.7284219109655795,627.9774199973558,Fair (Elevated Risk)
1,1,1,1.113094,1.113094,1,1.0,0.0,0,0,0.0,0.0,1.113094,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x01d971f8b52ac1d3667e00407e48254380512e0c,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
8,2,4,59582619526437.12,7447827440804.64,2,4.0,1.0002277849075754,2,1,0.2928932188134524,0.19656580687500003,18290000000000.0,11500000000000.0,0.6287588846364134,1.0,4,2.0,0.25,0.8,0.6528174625852932,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.682755496505257,0.875,0.0,0.0,0x01d9816465ee701cb650edf27de69b02fa272454,0.7859023075752858,1.0,0.32328767123287677,0.4700000000000001,1.0,1.0,0.23448900698948594,753.6931779282273,Good (Moderate Risk)
27,5,2,505605536049934.0,18726130964812.37,84,0.32142857142857145,0.0,0,0,0.3254241455198347,3.2127711004166666,492101579407066.6,0.0,0.0,1.0,17,17.0,0.18518518518518517,0.4,0.48466458305344395,1.0,0.1111111111111111,0,0,0,0.18518518518518517,0.0,1.0,0.6296296296296297,0.0,0.0,0x01d9c396e5eeb80380af396b758f10c01100bbb7,0.3654995326517837,1.0,0.16379647749510762,0.27111111111111114,1.0,1.0,0.0,593.0554658983232,Poor (High Risk)
180,6,4,2.3675278208556237e+17,1315293233808679.8,76,2.3684210526315788,1.0026631574875629,33,14,0.0,0.4194458022916666,2.3671119686828147e+17,181425.255268,7.664413752635223e-13,1.0,118,3.5757575757575757,0.03333333333333333,0.8,0.26974457595732415,1.0,0.3888888888888889,0,0,0,0.2833333333333333,0.0,1.0,0.7055555555555556,0.0,0.0,0x01daab3d40bdda5b8125c4aecbaef6ee2f262efa,0.6958055419770833,1.0,0.3144051910598414,0.3400000000000001,1.0,1.0,0.0,705.112164153247,Good (Moderate Risk)
5,3,2,265159408606800.0,53031881721360.0,11,0.45454545454545453,0.0,0,0,0.6535898384862247,2.7126186342592593,265032357858680.44,0.0,0.0,1.0,3,3.0,0.6,0.4,0.41965048845066166,0.42857142857142855,0.4,0,0,0,1.0,0.0,1.0,0.2,0.0,0.0,0x01dd25a6619a9953e83668c98594f2d3035946d4,0.4689507652032747,1.0,0.05444582814445829,0.52,1.0,1.0,0.0,627.4045655224874,Fair (Elevated Risk)
6,2,3,1465000000000417.5,244166666666736.25,1,6.0,1.0000143779980575,2,1,0.0,0.029935185185185186,1465000000000000.0,208.791237,1.425196156996587e-13,1.0,3,1.5,0.3333333333333333,0.6,0.8639172365120457,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.5,0.0,0.0,0x01dd5d5d0b0bb5bf8dbf7e6d6d8a711578534a58,0.6997006481481481,1.0,0.4016438356164384,0.43999999999999995,1.0,1.0,0.0,729.1717373795028,Good (Moderate Risk)
2,1,2,8000000333082264.0,4000000166541132.0,1,2.0,0.0,0,0,0.0,0.0015277777777777779,4000000000000000.0,0.0,0.0,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,5.88811794403074e-08,1.0,0.0,0.0,0x01dd69ba92d5217d7d089bd2481151cdff43cb80,0.2999847222222222,1.0,0.16164383561643839,0.46,1.0,1.0,0.4000001177623589,615.2427617861392,Fair (Elevated Risk)
5,3,2,2314394197.668591,462878839.5337182,14,0.35714285714285715,0.0,0,0,1.0,3.2500202546296295,2256284537.844125,0.0,0.0,1.0,4,4.0,0.6,0.4,0.4749338665992212,0.7142857142857143,0.4,0,0,0,1.0,0.0,1.0,0.2,0.5644648754722672,0.0,0x01dda15bf1757e1e8542685c0c8b3362594541fe,0.5674997974537037,1.0,0.05158512720156556,0.52,1.0,1.0,0.0,651.6127184436608,Fair (Elevated Risk)
1,1,1,1128901657754.7727,1128901657754.7727,1,1.0,0.0,0,0,0.0,0.0,1128901657754.7727,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x01ddafdf69ca8f68849792a529e9876eca5b7c60,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
9,2,2,1.2369389025240316e+16,1374376558360035.0,13,0.6923076923076923,0.0,3,0,0.21432579868161383,1.6206206597222221,8475000000000000.0,3894389025240316.0,0.4595149292318957,1.0,6,2.0,0.2222222222222222,0.4,0.9499228989518891,0.2857142857142857,0.0,0,0,0,1.0,0.0,1.0,0.7777777777777778,0.0,0.0,0x01de22e803cd36ef6a998bff17354ac530311e08,0.3480915330072619,1.0,0.07675447839831402,0.29333333333333333,1.0,1.0,0.0,577.8693883448959,Poor (High Risk)
2,1,2,1998790553833.266,999395276916.633,1,2.0,0.0,0,0,0.0,0.0013425925925925925,999395244228.9587,0.0,0.0,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,4.625532408921852e-08,0.0,0.0,0.0,0x01df05ac0537407f6806fe2b043cc90cff0309ef,0.2999865740740741,1.0,0.16164383561643839,0.46,1.0,1.0,0.40000009251064816,615.2432234865167,Fair (Elevated Risk)
7,5,2,105114782124433.97,15016397446347.709,19,0.3684210526315789,0.0,0,0,0.1428571428571429,3.1416608796296295,100040000000000.0,0.0,0.0,1.0,2,2.0,0.7142857142857143,0.4,0.6637036454327254,0.2857142857142857,0.42857142857142855,0,0,0,1.0,0.0,1.0,0.42857142857142855,0.0,0.0,0x01df1820734306731510aa06ac7903b349f112d4,0.3114405340608466,1.0,0.06070656092285508,0.5885714285714285,1.0,1.0,0.0,595.8232605107828,Poor (High Risk)
3,1,1,18560172621.27089,6186724207.090297,2,1.5,0.0,0,0,0.5285954792089682,0.8968518518518519,18560172621.27089,0.0,0.0,1.0,3,3.0,0.3333333333333333,0.2,0.5833333333333333,0.2857142857142857,0.3333333333333333,0,0,0,1.0,0.0,0.02823102930661119,0.0,0.0,0.0,0x01df5786b43e513ba91d24082cbe82046199c03b,0.4496101252441719,1.0,0.1232876712328767,0.28,1.0,1.0,0.4564620586132224,631.7187849266356,Fair (Elevated Risk)
7,3,3,327562087801805.56,46794583971686.51,16,0.4375,0.0,2,0,0.6087696017820242,2.50546875,239548118110096.44,87233969235820.0,0.3641605282648358,1.0,4,2.0,0.42857142857142855,0.6,0.7290522219823561,0.5714285714285714,0.5714285714285714,0,0,0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0x01dfc8d38640393a0a4d5f6f3b1f6cec158abf21,0.4575761930346073,1.0,0.0613013698630137,0.4971428571428571,1.0,1.0,0.0,623.3035394523896,Fair (Elevated Risk)
1,1,1,1.105669,1.105669,1,1.0,0.0,0,0,0.0,0.0,1.105669,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x01e05c9e290cc8954ea88d811244139d6bacd66b,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,44300000000.0,44300000000.0,1,1.0,0.0,0,0,0.0,0.0,44300000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x01e0647f46e0122dbab82dda67af432614b50f6c,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
4,2,3,100000000000080.0,25000000000020.0,1,4.0,1.00000075,1,2,0.0,0.004598765428240741,100000000000000.0,40.0,4e-13,1.0,1,1.0,0.5,0.6,0.9518874775675312,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.75,0.33206512418244816,0.0,0x01e0991d5803659f581a670f955b3079e419be3b,0.6999540123457175,1.0,0.32164383561643844,0.54,1.0,1.0,0.0,727.2350784288951,Good (Moderate Risk)
1,1,1,0.097801,0.097801,1,1.0,0.0,0,0,0.0,0.0,0.097801,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x01e0c7b70e0e05a06c7cc8deeb97fa03d6a77c9c,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
10,1,2,1576060833293206.2,157606083329320.62,2,5.0,0.0,5,0,0.0,0.18589634773148148,1007450833293206.2,568610000000000.0,0.5644047145618997,1.0,5,1.0,0.1,0.4,0.6009270000873783,0.2857142857142857,0.1,0,0,0,1.0,0.0,1.0,0.9,0.0,0.0,0x01e156b9378aaaf9215cc50f0e6b1ead24fff6b0,0.2981410365226852,1.0,0.40328767123287673,0.22000000000000003,1.0,1.0,0.0,607.0284098156028,Fair (Elevated Risk)
50,5,3,2.897026850948448e+16,579405370189689.6,85,0.5882352941176471,0.0,13,0,0.29714866436777687,1.7245927815509259,772970000100504.0,274821217355824.8,0.35553930594989674,1.0,30,2.3076923076923075,0.1,0.6,0.28655605155436614,1.0,0.26,0,0,0,0.06,0.0,1.0,0.68,0.0,0.0,0x01e198818a895f01562e0a087595e5b1c7bb8d5c,0.3718986714948238,1.0,0.18678485092667202,0.3,1.0,1.0,0.0,600.9923955127068,Fair (Elevated Risk)
2,1,2,618316494167.4983,309158247083.74915,27,0.07407407407407407,0.0,0,0,1.0,26.89224537037037,309000000000.0,0.0,0.0,1.0,1,1.0,0.5,0.4,0.8232233047033631,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.0007238854992712123,0.5,0.0,0.0,0x01e1e6302187f122cbeee03913c80efbe4c049f4,0.33107754629629627,1.0,0.05030948756976154,0.46,1.0,1.0,0.40144777099854245,606.3881982594653,Fair (Elevated Risk)
16,2,4,2000888373999645.0,125055523374977.81,5,3.2,1.0007444719471412,2,4,0.6464466094067263,0.3123734567824074,500131834938882.25,500000000000500.0,0.9997363996267137,0.0013180018664318283,5,2.5,0.125,0.8,0.3484571373640474,0.2857142857142857,0.0,0,0,0,1.0,0.0,1.0,0.5,0.0,0.0,0x01e21477fc4a6395ca9b6873c014a1c7181158e1,0.8908102482541939,0.0013180018664318283,0.2642191780821918,0.3950000000000001,1.0,1.0,0.0,552.0990391491636,Poor (High Risk)
